Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/28/2022,922.5,922.5,922.5,922.5,-4.75,-0.51%,120,6440
12/27/2022,927.25,927.25,927.25,927.25,58.25,+6.70%,160,6320
12/23/2022,869,869,869,869,-11.5,-1.31%,480,6320
12/22/2022,880.5,880.5,880.5,880.5,-12.25,-1.37%,320,6381
12/21/2022,892.75,892.75,892.75,892.75,20.25,+2.32%,0,6401
12/20/2022,872.5,872.5,872.5,872.5,-12.75,-1.44%,400,6401
12/19/2022,885.25,885.25,885.25,885.25,1.75,+0.20%,0,6301
12/16/2022,883.5,883.5,883.5,883.5,4.5,+0.51%,0,6301
12/15/2022,879,879,879,879,-22.5,-2.50%,0,6301
12/14/2022,901.5,901.5,901.5,901.5,19.25,+2.18%,80,6301
12/13/2022,882.25,882.25,882.25,882.25,25,+2.92%,160,6381
12/12/2022,857.25,857.25,857.25,857.25,-56.25,-6.16%,15,6381
12/09/2022,913.5,913.5,913.5,913.5,8.25,+0.91%,0,6381
12/08/2022,905.25,905.25,905.25,905.25,-7.5,-0.82%,240,6381
